order_item_id,order_id,product_id,quantity,price,discount,total
1374,736,301,1,11.44,0.0,11.44
1375,736,875,1,15.58,0.0,15.58
1376,736,167,1,402.25,0.0,402.25
1377,736,41,2,332.94,0.0,665.88
1378,737,700,1,239.05,0.0,239.05
1379,738,759,4,314.86,0.0,1259.44
1380,739,538,3,53.05,0.0,159.15
1381,740,719,1,415.55,0.0,415.55
1382,741,250,3,304.36,0.0,913.08
1383,741,929,1,60.28,0.0,60.28
1384,742,69,4,226.41,0.0,905.64
1385,743,308,1,282.1,0.0,282.1
1386,744,273,1,77.44,3.87,73.57
1387,744,600,1,188.87,0.0,188.87
1388,745,220,1,440.41,0.0,440.41
1389,746,879,1,448.49,0.0,448.49
1390,746,523,5,346.4,0.0,1732.0
1391,747,848,2,158.78,0.0,317.56
1392,747,269,1,396.4,0.0,396.4
1393,747,417,1,56.3,2.81,53.49
1394,747,62,1,298.58,0.0,298.58
1395,748,534,1,330.03,0.0,330.03
1396,749,914,2,337.68,0.0,675.36
1397,750,940,1,51.92,0.0,51.92
1398,750,350,1,9.68,0.0,9.68
1399,751,946,1,386.82,0.0,386.82
1400,751,699,1,285.3,0.0,285.3
1401,752,258,1,17.04,0.0,17.04
1402,752,645,1,103.26,10.33,92.93
1403,753,197,1,248.42,0.0,248.42
1404,753,846,1,85.34,4.27,81.07
1405,753,344,1,422.98,0.0,422.98
1406,753,531,1,269.03,0.0,269.03
1407,753,693,1,167.1,0.0,167.1
1408,754,211,2,283.85,0.0,567.7
1409,754,613,1,203.91,0.0,203.91
1410,755,350,1,9.36,0.0,9.36
1411,756,194,2,473.08,0.0,946.16
1412,757,204,1,455.86,91.17,364.69
1413,757,273,1,78.8,0.0,78.8
1414,758,821,5,93.67,0.0,468.35
1415,759,99,3,360.31,0.0,1080.93
1416,760,640,2,285.5,0.0,571.0
1417,761,951,2,19.6,0.0,39.2
1418,761,566,1,380.49,19.02,361.47
1419,761,363,2,435.54,0.0,871.08
1420,762,277,1,159.47,0.0,159.47
1421,762,829,1,435.54,43.55,391.99
1422,762,498,1,46.87,0.0,46.87
1423,762,128,1,209.98,10.5,199.48
1424,762,98,1,448.59,22.43,426.16
1425,763,910,1,317.14,0.0,317.14
1426,764,504,3,402.78,0.0,1208.34
1427,764,448,1,106.28,0.0,106.28
1428,764,809,1,479.61,0.0,479.61
1429,765,213,1,38.47,0.0,38.47
1430,765,224,3,213.88,32.08,609.56
1431,765,322,4,39.96,0.0,159.84
1432,766,23,1,15.42,0.0,15.42
1433,766,399,1,91.67,0.0,91.67
1434,767,934,5,15.21,0.0,76.05
1435,768,201,1,404.59,0.0,404.59
1436,768,867,1,282.84,0.0,282.84
1437,769,262,1,98.49,0.0,98.49
1438,769,464,3,243.21,0.0,729.63
1439,770,671,2,466.46,46.65,886.27
1440,771,242,4,325.36,0.0,1301.44
1441,771,18,2,223.05,0.0,446.1
1442,771,828,1,449.71,0.0,449.71
1443,772,9,1,252.07,0.0,252.07
1444,773,50,1,248.09,0.0,248.09
1445,774,180,2,48.67,0.0,97.34
1446,775,140,2,144.37,0.0,288.74
1447,775,1,1,352.71,0.0,352.71
1448,775,295,4,465.02,0.0,1860.08
1449,775,472,1,49.72,0.0,49.72
1450,775,542,2,288.98,0.0,577.96
1451,776,212,5,28.44,0.0,142.2
1452,776,76,3,247.81,0.0,743.43
1453,776,615,1,34.92,0.0,34.92
1454,777,605,2,26.09,0.0,52.18
1455,778,233,3,486.97,0.0,1460.91
1456,779,426,4,74.28,0.0,297.12
1457,780,477,3,164.01,24.6,467.43
1458,781,565,4,337.81,0.0,1351.24
1459,781,489,1,415.04,41.5,373.54
1460,781,42,1,506.69,0.0,506.69
1461,782,224,1,213.7,0.0,213.7
1462,783,335,1,269.39,0.0,269.39
1463,784,38,1,359.12,0.0,359.12
1464,784,683,5,328.76,82.19,1561.61
1465,784,799,1,266.8,0.0,266.8
1466,785,202,1,188.72,0.0,188.72
1467,785,96,1,446.42,0.0,446.42
1468,785,632,1,377.95,18.9,359.05
1469,786,68,1,33.81,0.0,33.81
1470,787,506,1,96.69,0.0,96.69
1471,787,117,4,352.01,211.21,1196.83
1472,787,82,1,12.82,0.64,12.18
1473,787,686,2,444.68,0.0,889.36
1474,788,286,1,32.3,0.0,32.3
1475,788,826,1,251.36,0.0,251.36
1476,789,308,1,266.8,0.0,266.8
1477,789,821,2,101.92,0.0,203.84
1478,789,884,3,376.79,0.0,1130.37
1479,789,264,1,188.69,0.0,188.69
1480,790,972,1,180.9,18.09,162.81
1481,790,951,1,20.12,0.0,20.12
1482,791,499,3,128.96,58.03,328.85
1483,792,824,1,94.31,0.0,94.31
1484,793,9,1,270.96,27.1,243.86
1485,793,154,2,291.39,0.0,582.78
1486,793,554,1,248.13,0.0,248.13
1487,794,90,1,282.97,0.0,282.97
1488,794,42,5,462.76,0.0,2313.8
1489,795,299,1,53.25,2.66,50.59
1490,796,267,1,315.03,0.0,315.03
1491,796,162,1,382.1,0.0,382.1
1492,797,368,1,49.06,2.45,46.61
1493,797,975,1,127.46,0.0,127.46
1494,797,522,2,11.81,0.0,23.62
1495,798,61,1,186.49,0.0,186.49
1496,799,341,1,286.13,0.0,286.13
1497,800,310,2,268.33,0.0,536.66
1498,800,960,1,286.71,0.0,286.71
1499,801,510,1,177.8,0.0,177.8
1500,802,725,1,318.04,0.0,318.04
1501,802,433,3,305.35,45.8,870.25
1502,803,343,1,433.72,0.0,433.72
1503,804,428,2,445.16,0.0,890.32
1504,804,40,2,172.34,0.0,344.68
1505,805,341,1,294.04,0.0,294.04
1506,806,628,2,287.71,0.0,575.42
1507,806,949,4,279.9,0.0,1119.6
1508,806,627,5,64.35,0.0,321.75
1509,806,202,1,192.43,28.86,163.57
1510,806,446,1,132.63,0.0,132.63
1511,807,855,1,301.53,15.08,286.45
1512,807,606,2,7.46,0.0,14.92
1513,807,229,1,77.74,0.0,77.74
1514,807,461,1,269.91,0.0,269.91
1515,808,281,3,295.31,0.0,885.93
1516,808,549,3,290.57,0.0,871.71
1517,808,834,2,485.33,0.0,970.66
1518,809,295,1,433.47,86.69,346.78
1519,809,799,1,256.72,0.0,256.72
1520,810,663,1,277.21,0.0,277.21
1521,811,688,1,417.3,0.0,417.3
1522,811,264,1,182.69,18.27,164.42
1523,812,79,3,271.35,0.0,814.05
1524,812,160,1,29.22,0.0,29.22
1525,813,513,2,363.93,0.0,727.86
1526,814,86,1,38.83,0.0,38.83
1527,815,636,2,377.8,0.0,755.6
1528,815,824,1,97.86,0.0,97.86
1529,815,993,1,72.01,0.0,72.01
1530,815,813,1,313.56,0.0,313.56
1531,816,195,1,123.93,0.0,123.93
1532,817,469,1,452.41,22.62,429.79
1533,817,397,1,158.43,0.0,158.43
1534,818,8,1,238.86,0.0,238.86
1535,818,993,1,68.78,0.0,68.78
1536,819,349,1,296.65,14.83,281.82
1537,819,123,1,62.16,3.11,59.05
1538,820,836,5,367.84,91.96,1747.24
1539,820,389,5,426.61,0.0,2133.05
1540,821,292,1,24.45,1.22,23.23
1541,822,98,4,473.28,0.0,1893.12
1542,823,284,1,338.64,0.0,338.64
1543,824,892,3,342.96,0.0,1028.88
1544,824,708,1,147.18,0.0,147.18
1545,824,560,3,222.06,0.0,666.18
1546,824,305,2,203.74,0.0,407.48
1547,825,829,1,420.88,0.0,420.88
1548,826,190,1,83.1,4.16,78.94
1549,827,418,1,228.68,0.0,228.68
1550,828,217,1,392.37,19.62,372.75
1551,829,295,3,428.57,0.0,1285.71
1552,829,276,1,74.18,11.13,63.05
1553,829,256,1,420.06,0.0,420.06
1554,829,632,1,369.06,0.0,369.06
1555,830,256,2,443.47,0.0,886.94
1556,831,216,2,75.01,0.0,150.02
1557,832,805,3,247.79,0.0,743.37
1558,832,127,1,188.5,0.0,188.5
1559,833,362,1,44.73,4.47,40.26
1560,834,444,1,296.72,14.84,281.88
1561,835,903,1,350.28,0.0,350.28
1562,836,357,1,251.64,0.0,251.64
1563,836,311,1,34.43,0.0,34.43
1564,837,18,1,221.9,22.19,199.71
1565,837,800,1,340.49,0.0,340.49
1566,837,241,2,228.78,0.0,457.56
1567,837,661,1,240.1,0.0,240.1
1568,838,907,1,446.72,22.34,424.38
1569,838,110,2,408.91,0.0,817.82
1570,839,542,1,274.45,0.0,274.45
1571,839,4,2,157.51,0.0,315.02
1572,840,739,1,243.67,0.0,243.67
1573,840,783,1,371.77,18.59,353.18
1574,841,484,1,60.45,0.0,60.45
1575,842,505,1,426.81,0.0,426.81
1576,842,234,1,372.58,0.0,372.58
1577,843,757,1,497.08,0.0,497.08
1578,843,75,2,201.91,0.0,403.82
1579,844,602,1,320.16,0.0,320.16
1580,845,96,1,431.25,0.0,431.25
1581,845,825,4,352.8,0.0,1411.2
1582,846,502,1,383.98,0.0,383.98
1583,846,837,1,242.48,0.0,242.48
1584,846,222,1,359.65,0.0,359.65
1585,846,815,1,306.41,0.0,306.41
1586,847,198,2,425.63,0.0,851.26
1587,847,177,1,264.87,0.0,264.87
1588,848,138,1,36.85,0.0,36.85
1589,849,65,2,143.25,0.0,286.5
1590,850,783,1,359.43,0.0,359.43
1591,851,731,3,9.57,2.87,25.84
1592,851,569,1,136.51,0.0,136.51
1593,852,581,4,180.14,0.0,720.56
1594,852,221,2,245.56,0.0,491.12
1595,853,385,2,347.03,0.0,694.06
1596,854,547,3,396.92,0.0,1190.76
1597,854,973,1,70.47,3.52,66.95
1598,855,52,1,65.75,3.29,62.46
1599,856,551,1,138.65,0.0,138.65
1600,857,809,1,504.07,0.0,504.07
1601,858,779,1,298.77,0.0,298.77
1602,859,708,2,134.47,0.0,268.94
1603,859,25,2,380.26,0.0,760.52
1604,859,884,1,350.2,52.53,297.67
1605,860,767,1,267.28,0.0,267.28
1606,860,992,1,317.5,31.75,285.75
1607,860,620,1,292.31,0.0,292.31
1608,861,295,1,457.21,0.0,457.21
1609,861,503,2,489.25,0.0,978.5
1610,862,446,1,122.55,0.0,122.55
1611,863,350,1,9.47,0.0,9.47
1612,864,817,1,315.58,0.0,315.58
1613,865,43,1,210.97,0.0,210.97
1614,866,629,1,154.19,30.84,123.35
1615,866,572,2,508.01,152.4,863.62
1616,867,822,1,440.46,0.0,440.46
1617,868,268,2,180.12,0.0,360.24
1618,868,641,1,440.87,22.04,418.83
1619,869,193,1,447.37,0.0,447.37
1620,869,542,1,277.96,0.0,277.96
1621,870,661,1,231.81,0.0,231.81
1622,870,686,1,469.5,0.0,469.5
1623,871,107,1,156.38,0.0,156.38
1624,872,647,4,163.16,0.0,652.64
1625,872,400,3,199.62,0.0,598.86
1626,872,161,2,108.9,0.0,217.8
1627,872,364,1,352.52,17.63,334.89
1628,873,316,1,188.23,0.0,188.23
1629,874,378,1,474.76,0.0,474.76
1630,874,248,5,406.69,305.02,1728.43
1631,875,349,1,315.53,63.11,252.42
1632,875,39,1,381.01,0.0,381.01
1633,876,905,1,233.2,11.66,221.54
1634,876,726,2,253.06,0.0,506.12
1635,877,622,1,343.25,0.0,343.25
1636,877,1000,1,86.27,0.0,86.27
1637,878,741,1,151.2,0.0,151.2
1638,878,79,1,274.2,54.84,219.36
1639,878,980,1,221.16,11.06,210.1
1640,879,190,1,78.62,3.93,74.69
1641,880,131,2,108.59,0.0,217.18
1642,881,510,2,175.36,0.0,350.72
1643,881,271,4,503.45,201.38,1812.42
1644,882,355,3,406.84,0.0,1220.52
1645,882,138,2,37.38,0.0,74.76
1646,883,543,1,508.91,0.0,508.91
1647,884,622,1,338.42,0.0,338.42
1648,884,617,1,19.41,1.94,17.47
1649,884,518,1,441.49,0.0,441.49
1650,884,152,1,18.78,0.0,18.78
1651,885,959,1,61.36,0.0,61.36
1652,886,132,1,466.47,46.65,419.82
1653,887,370,3,56.22,8.43,160.23
1654,887,400,1,198.95,0.0,198.95
1655,887,408,1,217.81,0.0,217.81
1656,888,441,1,155.7,0.0,155.7
1657,889,660,1,150.83,7.54,143.29
1658,889,925,1,156.41,0.0,156.41
1659,889,147,1,169.76,0.0,169.76
1660,890,489,3,445.83,0.0,1337.49
1661,891,661,1,241.65,0.0,241.65
1662,892,49,1,52.29,0.0,52.29
1663,892,520,2,165.96,0.0,331.92
1664,893,170,2,419.01,0.0,838.02
1665,893,413,1,48.08,0.0,48.08
1666,894,658,1,311.05,0.0,311.05
1667,894,620,5,283.86,70.97,1348.33
1668,894,778,1,167.17,0.0,167.17
1669,895,579,1,90.9,0.0,90.9
1670,896,912,2,215.01,0.0,430.02
1671,896,195,2,127.57,0.0,255.14
1672,896,111,1,402.86,0.0,402.86
1673,896,190,1,78.59,0.0,78.59
1674,897,179,1,81.02,16.2,64.82
1675,897,768,1,255.07,0.0,255.07
1676,898,919,1,264.51,13.23,251.28
1677,899,924,1,368.01,18.4,349.61
1678,899,712,1,120.69,0.0,120.69
1679,899,580,1,380.35,0.0,380.35
1680,899,625,2,30.5,0.0,61.0
1681,899,445,1,63.98,3.2,60.78
1682,900,851,1,212.73,0.0,212.73
1683,901,796,1,374.36,0.0,374.36
1684,901,274,1,15.36,0.0,15.36
1685,901,409,1,332.15,49.82,282.33
1686,902,401,3,305.93,183.56,734.23
1687,903,84,1,365.6,0.0,365.6
1688,904,627,1,63.29,0.0,63.29
1689,904,664,3,258.47,0.0,775.41
1690,905,658,1,300.06,0.0,300.06
1691,905,422,1,172.43,0.0,172.43
1692,905,643,1,71.09,0.0,71.09
1693,905,148,4,451.59,0.0,1806.36
1694,906,20,1,164.89,8.24,156.65
1695,907,955,1,53.33,0.0,53.33
1696,907,617,4,20.58,0.0,82.32
1697,908,136,4,254.71,0.0,1018.84
1698,909,82,1,13.2,0.66,12.54
1699,909,476,1,10.3,0.0,10.3
1700,910,508,1,103.7,0.0,103.7
1701,911,271,1,494.65,0.0,494.65
1702,912,997,1,472.99,94.6,378.39
1703,912,838,1,198.33,0.0,198.33
1704,913,146,3,379.9,0.0,1139.7
1705,914,166,1,417.04,20.85,396.19
1706,915,268,4,170.78,0.0,683.12
1707,915,532,1,286.67,0.0,286.67
1708,916,888,3,309.71,46.46,882.67
1709,916,847,2,149.36,0.0,298.72
1710,916,238,1,266.51,0.0,266.51
1711,917,603,1,63.53,6.35,57.18
1712,917,558,1,159.33,0.0,159.33
1713,917,737,3,257.02,77.11,693.95
1714,918,3,1,163.08,0.0,163.08
1715,919,164,1,15.09,0.75,14.34
1716,920,960,1,296.62,0.0,296.62
1717,920,108,2,9.66,3.86,15.46
1718,920,704,1,333.99,50.1,283.89
1719,920,272,2,307.64,0.0,615.28
1720,920,415,1,282.6,0.0,282.6
1721,921,889,1,406.56,0.0,406.56
1722,921,17,1,206.7,0.0,206.7
1723,921,976,2,197.64,0.0,395.28
1724,922,299,1,55.14,0.0,55.14
1725,922,664,2,263.49,0.0,526.98
1726,923,986,2,224.73,0.0,449.46
1727,923,830,1,194.89,0.0,194.89
1728,924,996,1,127.99,0.0,127.99
1729,924,673,1,371.76,0.0,371.76
1730,925,394,1,81.45,8.15,73.3
1731,925,555,1,497.9,0.0,497.9
1732,926,768,1,256.0,0.0,256.0
1733,927,812,1,106.2,5.31,100.89
1734,927,244,1,369.51,0.0,369.51
1735,928,468,1,383.83,0.0,383.83
1736,929,275,4,384.68,0.0,1538.72
1737,929,258,1,17.18,0.86,16.32
1738,929,187,1,70.08,0.0,70.08
1739,930,809,3,515.51,0.0,1546.53
1740,930,401,4,322.47,128.99,1160.89
1741,930,851,1,213.14,0.0,213.14
1742,931,740,1,320.51,0.0,320.51
1743,931,955,4,50.19,20.08,180.68
1744,931,495,1,370.94,0.0,370.94
1745,932,882,5,450.12,0.0,2250.6
1746,933,502,1,404.27,0.0,404.27
1747,933,532,1,284.62,0.0,284.62
1748,933,270,1,390.07,0.0,390.07
1749,933,980,1,214.02,10.7,203.32
1750,934,116,1,385.01,0.0,385.01
1751,934,936,2,272.13,0.0,544.26
1752,934,493,1,336.12,0.0,336.12
1753,934,614,1,394.13,0.0,394.13
1754,935,747,1,463.47,0.0,463.47
1755,936,818,1,508.2,0.0,508.2
1756,937,789,2,22.27,0.0,44.54
1757,938,125,1,423.88,0.0,423.88
1758,938,713,1,302.72,0.0,302.72
1759,938,606,1,7.59,0.0,7.59
1760,938,537,3,134.05,0.0,402.15
1761,939,979,1,253.15,0.0,253.15
1762,940,172,1,255.23,0.0,255.23
1763,941,433,1,326.89,0.0,326.89
1764,941,988,2,156.96,0.0,313.92
1765,942,27,3,401.95,60.29,1145.56
1766,942,140,1,138.01,0.0,138.01
1767,942,955,1,54.27,0.0,54.27
1768,942,872,3,267.06,40.06,761.12
1769,942,7,2,303.28,0.0,606.56
1770,943,209,1,358.27,0.0,358.27
1771,944,393,1,120.88,0.0,120.88
1772,944,396,1,111.97,22.39,89.58
1773,945,300,1,125.36,0.0,125.36
1774,945,659,2,44.85,0.0,89.7
1775,946,834,1,474.67,23.73,450.94
1776,947,147,3,171.29,0.0,513.87
1777,948,533,1,398.96,0.0,398.96
1778,948,251,1,328.0,0.0,328.0
1779,948,426,1,76.36,0.0,76.36
1780,949,329,1,171.18,0.0,171.18
1781,950,334,1,312.2,0.0,312.2
1782,950,146,1,385.79,0.0,385.79
1783,950,634,2,74.56,0.0,149.12
1784,950,93,1,432.99,0.0,432.99
1785,951,807,2,92.99,0.0,185.98
1786,952,159,1,219.83,0.0,219.83
1787,953,819,1,102.17,0.0,102.17
1788,953,335,1,283.49,0.0,283.49
1789,954,877,1,498.0,0.0,498.0
1790,954,916,1,337.63,0.0,337.63
1791,954,554,2,258.37,0.0,516.74
1792,955,887,1,73.18,0.0,73.18
1793,956,458,1,493.58,0.0,493.58
1794,957,166,1,391.65,39.16,352.49
1795,958,725,3,298.85,0.0,896.55
1796,959,692,2,298.0,0.0,596.0
1797,960,178,3,222.81,0.0,668.43
1798,960,39,1,409.87,20.49,389.38
1799,961,701,1,377.04,0.0,377.04
1800,962,404,1,446.73,0.0,446.73
1801,962,947,5,276.15,0.0,1380.75
1802,963,876,1,141.7,0.0,141.7
1803,963,814,3,413.8,62.07,1179.33
1804,963,588,1,404.75,0.0,404.75
1805,964,680,1,382.82,0.0,382.82
1806,964,25,3,369.32,0.0,1107.96
1807,965,704,1,318.24,47.74,270.5
1808,966,119,1,389.79,38.98,350.81
1809,966,213,4,39.01,0.0,156.04
1810,967,690,1,360.88,0.0,360.88
1811,967,92,1,471.92,0.0,471.92
1812,967,119,1,384.38,0.0,384.38
1813,968,638,2,70.43,0.0,140.86
1814,969,14,1,401.42,20.07,381.35
1815,970,804,1,48.53,0.0,48.53
1816,971,346,3,275.9,0.0,827.7
1817,972,843,1,266.94,0.0,266.94
1818,973,220,1,438.51,0.0,438.51
1819,973,733,1,192.66,0.0,192.66
1820,973,683,1,338.99,0.0,338.99
1821,974,315,2,464.28,46.43,882.13
1822,975,494,4,66.0,0.0,264.0
1823,976,614,1,398.86,0.0,398.86
1824,977,134,1,387.58,0.0,387.58
1825,978,701,1,375.61,18.78,356.83
1826,978,647,1,157.96,0.0,157.96
1827,978,658,1,316.38,47.46,268.92
1828,979,316,1,194.2,0.0,194.2
1829,979,638,1,70.94,3.55,67.39
1830,979,67,4,61.13,12.23,232.29
1831,980,569,1,125.5,0.0,125.5
1832,981,103,1,329.57,0.0,329.57
1833,981,461,1,261.93,0.0,261.93
1834,982,607,1,81.42,12.21,69.21
1835,983,44,1,46.86,0.0,46.86
1836,984,544,4,493.81,0.0,1975.24
1837,985,358,1,53.25,0.0,53.25
1838,986,124,1,467.08,93.42,373.66
1839,987,942,3,399.17,59.88,1137.63
1840,987,962,1,119.5,0.0,119.5
1841,987,451,1,158.12,0.0,158.12
1842,988,413,4,47.42,0.0,189.68
1843,988,425,1,75.23,0.0,75.23
1844,988,436,1,129.26,12.93,116.33
1845,988,103,1,329.11,0.0,329.11
1846,988,319,1,370.91,0.0,370.91
1847,989,323,1,129.53,0.0,129.53
1848,989,256,1,422.85,0.0,422.85
1849,990,613,1,212.39,0.0,212.39
1850,990,842,1,226.89,0.0,226.89
1851,991,124,2,469.39,0.0,938.78
1852,992,153,4,352.59,0.0,1410.36
1853,992,222,1,377.25,0.0,377.25
1854,992,497,1,301.8,0.0,301.8
1855,992,294,1,468.88,0.0,468.88
1856,993,69,3,215.47,0.0,646.41
1857,993,729,5,122.79,0.0,613.95
1858,993,843,1,262.1,13.11,248.99
1859,994,57,2,246.37,0.0,492.74
1860,995,954,3,407.64,183.44,1039.48
1861,996,610,3,164.96,0.0,494.88
1862,996,517,1,145.6,21.84,123.76
1863,997,988,3,160.49,24.07,457.4
1864,997,297,3,180.64,54.19,487.73
1865,998,463,3,218.56,0.0,655.68
1866,998,970,1,325.05,48.76,276.29
1867,998,902,1,75.98,0.0,75.98
1868,999,429,1,431.56,21.58,409.98
1869,999,486,1,392.34,0.0,392.34
1870,1000,685,1,312.5,0.0,312.5
1871,1000,87,1,141.99,0.0,141.99
1872,1000,957,1,466.58,0.0,466.58
